seq,millis,channel,target_deg,actual_deg,error_deg
21544,1723931,CH2,101.630,100.080,1.550
21544,1723931,CH3,105.367,109.200,-3.833
21544,1723931,CH4,104.221,112.800,-8.579
21544,1723931,CH5,115.371,124.560,-9.189
21544,1723931,CH6,132.286,139.920,-7.634
21545,1724020,CH1,127.571,116.640,10.931
21545,1724020,CH2,111.705,105.120,6.585
21545,1724020,CH3,106.876,106.080,0.796
21545,1724020,CH4,96.499,101.520,-5.021
21545,1724020,CH5,102.197,111.120,-8.923
21545,1724020,CH6,117.373,127.680,-10.307
21546,1724091,CH1,139.821,130.560,9.261
21546,1724091,CH2,124.949,116.640,8.309
21546,1724091,CH3,115.308,109.680,5.628
21546,1724091,CH4,96.607,96.240,0.367
21546,1724091,CH5,94.677,98.400,-3.723
21546,1724091,CH6,103.768,112.560,-8.792
21547,1724171,CH1,139.821,130.560,9.261
21547,1724171,CH2,124.949,116.640,8.309
21547,1724171,CH3,115.308,109.680,5.628
21547,1724171,CH4,96.607,96.240,0.367
21547,1724171,CH5,94.677,98.400,-3.723
21547,1724171,CH6,103.768,112.560,-8.792
21548,1724251,CH1,144.500,139.680,4.820
21548,1724251,CH2,136.302,129.120,7.182
21548,1724251,CH3,127.442,119.280,8.162
21548,1724251,CH4,104.505,99.120,5.385
21548,1724251,CH5,95.684,94.080,1.604
21548,1724251,CH6,96.669,100.080,-3.411
21549,1724331,CH1,139.821,140.880,-1.059
21549,1724331,CH2,141.428,137.040,4.388
21549,1724331,CH3,138.643,130.560,8.083
21549,1724331,CH4,117.176,108.240,8.936
21549,1724331,CH5,104.833,97.680,7.153
21549,1724331,CH6,98.787,96.720,2.067
21550,1724420,CH1,139.821,140.880,-1.059
21550,1724420,CH2,141.428,137.040,4.388
21550,1724420,CH3,138.643,130.560,8.083
21550,1724420,CH4,117.176,108.240,8.936
21550,1724420,CH5,104.833,97.680,7.153
21550,1724420,CH6,98.787,96.720,2.067
21551,1724491,CH1,127.571,135.840,-8.269
21551,1724491,CH2,138.370,139.200,-0.830
21551,1724491,CH3,144.633,139.680,4.953
21551,1724491,CH4,129.779,120.720,9.059
21551,1724491,CH5,118.629,108.960,9.669
21551,1724491,CH6,109.314,101.760,7.554
21552,1724571,CH1,112.429,122.400,-9.971
21552,1724571,CH2,128.295,134.640,-6.345
21552,1724571,CH3,143.124,143.040,0.084
21552,1724571,CH4,137.501,132.240,5.261
21552,1724571,CH5,131.803,122.400,9.403
21552,1724571,CH6,124.227,114.000,10.227
21553,1724651,CH1,100.179,108.960,-8.781
21553,1724651,CH2,115.051,122.880,-7.829
21553,1724651,CH3,134.692,139.680,-4.988
21553,1724651,CH4,137.393,138.000,-0.607
21553,1724651,CH5,139.323,135.600,3.723
21553,1724651,CH6,137.832,129.120,8.712
21554,1724731,CH1,100.179,108.960,-8.781
21554,1724731,CH2,115.051,122.880,-7.829
21554,1724731,CH3,134.692,139.680,-4.988
21554,1724731,CH4,137.393,138.000,-0.607
21554,1724731,CH5,139.323,135.600,3.723
21554,1724731,CH6,137.832,129.120,8.712
21555,1724820,CH1,95.500,100.080,-4.580
21555,1724820,CH2,103.698,110.640,-6.942
21555,1724820,CH3,122.558,130.080,-7.522
21555,1724820,CH4,129.495,134.880,-5.385
21555,1724820,CH5,138.316,139.200,-0.884
21555,1724820,CH6,144.931,141.120,3.811
21556,1724891,CH1,100.179,98.160,2.019
21556,1724891,CH2,98.572,101.760,-3.188
21556,1724891,CH3,111.357,118.560,-7.203
21556,1724891,CH4,116.824,124.800,-7.976
21556,1724891,CH5,129.167,135.600,-6.433
21556,1724891,CH6,142.813,144.240,-1.427
21557,1724971,CH1,100.179,98.160,2.019
21557,1724971,CH2,98.572,101.760,-3.188
21557,1724971,CH3,111.357,118.560,-7.203
21557,1724971,CH4,116.824,124.800,-7.976
21557,1724971,CH5,129.167,135.600,-6.433
21557,1724971,CH6,142.813,144.240,-1.427
21558,1725051,CH1,112.429,103.440,8.989
21558,1725051,CH2,101.630,100.320,1.310
21558,1725051,CH3,105.367,109.440,-4.073
21558,1725051,CH4,104.221,112.560,-8.339
21558,1725051,CH5,115.371,124.080,-8.709
21558,1725051,CH6,132.286,139.440,-7.154
21559,1725131,CH1,127.571,117.120,10.451
21559,1725131,CH2,111.705,105.600,6.105
21559,1725131,CH3,106.876,106.560,0.316
21559,1725131,CH4,96.499,101.520,-5.021
21559,1725131,CH5,102.197,110.160,-7.963
21559,1725131,CH6,117.373,127.680,-10.307
21560,1725220,CH1,139.821,130.800,9.021
21560,1725220,CH2,124.949,116.880,8.069
21560,1725220,CH3,115.308,109.920,5.388
21560,1725220,CH4,96.607,96.240,0.367
21560,1725220,CH5,94.677,98.400,-3.723
21560,1725220,CH6,103.768,112.560,-8.792
21561,1725291,CH1,139.821,130.800,9.021
21561,1725291,CH2,124.949,116.880,8.069
21561,1725291,CH3,115.308,109.920,5.388
21561,1725291,CH4,96.607,96.240,0.367
21561,1725291,CH5,94.677,98.400,-3.723
21561,1725291,CH6,103.768,112.560,-8.792
21562,1725371,CH1,144.500,139.680,4.820
21562,1725371,CH2,136.302,129.120,7.182
21562,1725371,CH3,127.442,119.040,8.402
21562,1725371,CH4,104.505,99.120,5.385
21562,1725371,CH5,95.684,93.840,1.844
21562,1725371,CH6,96.669,100.080,-3.411
21563,1725451,CH1,139.821,141.120,-1.299
21563,1725451,CH2,141.428,137.040,4.388
21563,1725451,CH3,138.643,130.320,8.323
21563,1725451,CH4,117.176,108.240,8.936
21563,1725451,CH5,104.833,98.640,6.193
21563,1725451,CH6,98.787,96.720,2.067
